nct_id,classification,status
NCT02563002,1,processed
NCT04179500,1,processed
NCT00948688,-1,processed
NCT03832946,1,processed
NCT03664739,1,processed
NCT00462280,1,processed
NCT00924053,1,processed
NCT04072887,0,processed
NCT04088227,1,processed
NCT03189134,1,processed
NCT00977431,1,processed
NCT03070223,0,processed
NCT03828448,-1,processed
NCT03370276,1,processed
NCT00262223,0,processed
NCT04152200,1,processed
NCT02554721,1,processed
NCT02697240,1,processed
NCT03824938,1,processed
NCT00459979,1,processed
NCT03624127,1,processed
NCT03089606,0,processed
NCT01187771,1,processed
NCT03264157,1,processed
NCT02305277,1,processed
NCT04760782,0,processed
NCT00769860,1,processed
NCT02865135,1,processed
NCT02108288,1,processed
NCT00807001,1,processed
NCT00902161,1,processed
NCT04747808,1,processed
NCT05394350,-1,processed
NCT00236184,1,processed
NCT00977574,1,processed
NCT01067352,1,processed
NCT00365391,1,processed
NCT04157517,0,processed
NCT04080752,0,processed
NCT01853618,1,processed
NCT05288504,1,processed
NCT02759731,1,processed
NCT01076543,1,processed
NCT00883051,1,processed
NCT01700907,1,processed
NCT00874939,1,processed
NCT04666922,1,processed
NCT01717391,1,processed
NCT04412057,1,processed
NCT00949975,1,processed
NCT00011986,1,processed
NCT00618657,0,processed
NCT03081689,1,processed
NCT04018664,1,processed
NCT03004924,0,processed
NCT01848054,1,processed
NCT00863655,1,processed
NCT03401918,1,processed
NCT01701245,1,processed
NCT01635881,1,processed
NCT04731298,-1,processed
NCT00869258,1,processed
NCT03665597,1,processed
NCT00928135,1,processed
NCT04247542,1,processed
NCT01540487,1,processed
NCT00275509,1,processed
NCT01689441,0,processed
NCT03889756,-1,processed
NCT00850135,1,processed
NCT01093846,0,processed
NCT02797964,1,processed
NCT03549507,0,processed
NCT01072500,1,processed
NCT00982488,1,processed
NCT05083585,1,processed
NCT05005507,0,processed
NCT04550832,1,processed
NCT02350309,1,processed
NCT00313560,1,processed
NCT00812331,1,processed
NCT02937116,1,processed
NCT00928512,1,processed
NCT02209454,1,processed
NCT01806623,1,processed
NCT01550809,1,processed
NCT00107614,1,processed
NCT02851108,1,processed
NCT00511004,1,processed
NCT00835042,0,processed
NCT03213158,1,processed
NCT04501094,0,processed
NCT03810456,1,processed
NCT04360174,1,processed
NCT03088826,1,processed
NCT01560416,0,processed
NCT02491892,1,processed
NCT00003535,1,processed
NCT01182441,0,processed
NCT01755195,1,processed
NCT01350453,1,processed
NCT04056910,1,processed
NCT02370615,0,processed
NCT03847974,1,processed
NCT02541942,1,processed
NCT02904226,1,processed
NCT05074433,1,processed
NCT02542397,0,processed
NCT04399551,1,processed
NCT05343715,1,processed
NCT00527566,1,processed
NCT04325568,1,processed
NCT04583956,0,processed
NCT01522235,1,processed
NCT01050543,1,processed
NCT03761784,1,processed
NCT00003470,1,processed
NCT00741468,1,processed
NCT01693484,1,processed
NCT01331005,1,processed
NCT00076570,1,processed
NCT00832338,-1,processed
NCT04402866,0,processed
NCT00058422,1,processed
NCT00938457,1,processed
NCT01977547,1,processed
NCT01241435,1,processed
NCT02545517,1,processed
NCT00942708,0,processed
NCT04004325,1,processed
NCT00856583,0,processed
NCT03792256,1,processed
NCT02098161,1,processed
NCT01596283,1,processed
NCT00580606,1,processed
NCT01165996,1,processed
NCT03861000,1,processed
NCT01296841,1,processed
NCT02631603,1,processed
NCT00603980,1,processed
NCT01833078,1,processed
NCT00950365,1,processed
NCT02189941,1,processed
NCT04286529,1,processed
NCT04075266,1,processed
NCT02806895,1,processed
NCT04902885,1,processed
NCT00316277,1,processed
NCT03109015,1,processed
NCT03264989,1,processed
NCT00666029,1,processed
NCT02710396,1,processed
NCT00759408,1,processed
NCT03865940,0,processed
NCT00820755,1,processed
NCT02731131,0,processed
NCT01444417,1,processed
NCT00937521,1,processed
NCT02029443,-1,processed
NCT00191100,1,processed
NCT03600376,1,processed
NCT04248855,1,processed
NCT02753127,0,processed
NCT00990704,0,processed
NCT04652765,1,processed
NCT03166631,0,processed
NCT04599634,1,processed
NCT00905450,1,processed
NCT03340064,1,processed
NCT01932788,1,processed
NCT03927781,1,processed
NCT04213807,1,processed
NCT03418922,1,processed
NCT00782275,0,processed
NCT02626715,1,processed
NCT00088413,1,processed
NCT00674297,1,processed
NCT00796666,0,processed
NCT00615784,1,processed
NCT03568942,1,processed
NCT03364491,0,processed
NCT04415073,0,processed
NCT02061397,1,processed
NCT00932373,1,processed
NCT00882908,0,processed
NCT00998764,0,processed
NCT00162981,1,processed
NCT04753216,1,processed
NCT03304639,1,processed
NCT03785340,0,processed
NCT02704156,1,processed
NCT04852679,1,processed
NCT02650193,1,processed
NCT03494504,1,processed
NCT03136185,1,processed
NCT03768726,0,processed
NCT03093155,1,processed
NCT04235036,1,processed
NCT05195528,1,processed
NCT00809341,1,processed
NCT02649218,1,processed
NCT00860262,1,processed
NCT03151811,1,processed
NCT00971204,1,processed
NCT02294019,1,processed
NCT04321252,1,processed
NCT04504916,-1,processed
NCT03081884,1,processed
NCT04561115,0,processed
NCT05579977,1,processed
NCT00703924,1,processed
NCT02422524,0,processed
NCT04934722,0,processed
NCT01133860,1,processed
NCT03206073,1,processed
NCT02657343,1,processed
NCT06768658,-1,processed
NCT04507269,1,processed
NCT00251758,0,processed
NCT00937937,1,processed
NCT00761748,1,processed
NCT04086472,0,processed
NCT00834080,1,processed
NCT00612807,0,processed
NCT02015039,1,processed
NCT03543254,1,processed
NCT02525029,-1,processed
NCT00620425,1,processed
NCT01118663,0,processed
NCT02354599,1,processed
NCT03475004,1,processed
NCT00788697,0,processed
NCT04212650,1,processed
NCT01898442,1,processed
NCT00866359,1,processed
NCT04068792,0,processed
NCT02653300,1,processed
NCT03059355,-1,processed
NCT01895270,0,processed
NCT01549002,1,processed
NCT04489940,0,processed
NCT02798536,1,processed
NCT00239590,1,processed
NCT01721954,0,processed
NCT01987986,1,processed
NCT03584373,0,processed
NCT03151057,0,processed
NCT02448381,1,processed
NCT02713386,1,processed
NCT03344861,1,processed
NCT01972529,1,processed
NCT03883906,1,processed
NCT01391273,1,processed
NCT01344369,0,processed
NCT03834220,0,processed
NCT04012619,1,processed
NCT01344447,0,processed
NCT00564850,1,processed
NCT04218123,1,processed
NCT00291694,0,processed
NCT03127956,1,processed
NCT00825916,0,processed
NCT00518622,1,processed
NCT00571701,0,processed
NCT01936909,1,processed
NCT00377676,1,processed
NCT02685748,0,processed
NCT03201562,0,processed
NCT01713608,1,processed
NCT00369668,1,processed
NCT04259086,1,processed
NCT00077623,1,processed
NCT04988035,0,processed
NCT00378079,1,processed
NCT00887198,1,processed
NCT03279250,1,processed
NCT04089553,1,processed
NCT01211769,0,processed
NCT03044249,0,processed
NCT03398824,1,processed
NCT06201559,1,processed
NCT03181932,0,processed
NCT02215070,1,processed
NCT03285477,1,processed
NCT05445557,1,processed
NCT00184093,1,processed
NCT04732494,0,processed
NCT00910039,1,processed
NCT00803062,1,processed
NCT01138514,1,processed
NCT03717155,1,processed
NCT04308304,1,processed
NCT03320018,1,processed
NCT03760068,1,processed
NCT03146403,0,processed
NCT00029536,1,processed
NCT00825500,1,processed
NCT04200456,0,processed
NCT04742283,1,processed
NCT00806260,1,processed
NCT00862121,0,processed
NCT01494922,1,processed
NCT01021007,1,processed
NCT00961896,1,processed
NCT00939211,1,processed
NCT00434993,0,processed
NCT02826577,1,processed
NCT04942665,1,processed
NCT02181075,1,processed
NCT02600559,1,processed
NCT03207009,1,processed
NCT00877773,1,processed
NCT03299842,0,processed
NCT00615550,1,processed
NCT00467558,1,processed
NCT04143061,1,processed
NCT00617097,0,processed
NCT02278055,1,processed
NCT00691015,1,processed
NCT01155024,0,processed
NCT03927105,1,processed
NCT00665652,0,processed
NCT01589822,1,processed
NCT01367262,1,processed
NCT04060199,1,processed
NCT03669081,1,processed
NCT00992017,1,processed
NCT00052078,1,processed
NCT04682353,1,processed
NCT01325441,1,processed
NCT04444752,1,processed
NCT00506779,0,processed
NCT04520321,1,processed
NCT01606787,1,processed
NCT05179421,1,processed
NCT00311766,1,processed
NCT00841568,1,processed
NCT00732238,1,processed
NCT00398411,1,processed
NCT00935818,0,processed
NCT04623671,1,processed
NCT00567840,1,processed
NCT02700841,1,processed
NCT02633540,1,processed
NCT03187223,1,processed
NCT00602446,1,processed
NCT04697628,1,processed
NCT02251912,1,processed
NCT04589663,1,processed
NCT00739024,1,processed
NCT00845481,1,processed
NCT04546724,1,processed
NCT04096560,0,processed
NCT01900704,1,processed
NCT01022502,1,processed
NCT04436744,1,processed
NCT00685685,1,processed
NCT04820842,0,processed
NCT00878605,1,processed
NCT00630864,1,processed
NCT01180647,1,processed
NCT05110781,1,processed
NCT02307513,1,processed
NCT02906020,-1,processed
NCT00767624,1,processed
NCT04063865,1,processed
NCT00737893,1,processed
NCT00832416,1,processed
NCT00755755,1,processed
NCT00262080,1,processed
NCT01706666,1,processed
NCT02535091,1,processed
NCT03459079,1,processed
NCT04425538,1,processed
NCT00939991,1,processed
NCT04660643,1,processed
NCT00246025,1,processed
NCT00733096,1,processed
NCT00110305,0,processed
NCT01962987,1,processed
NCT04995484,0,processed
NCT02936479,1,processed
NCT02408198,1,processed
NCT05165394,0,processed
NCT00287469,1,processed
NCT03992872,0,processed
NCT00094172,0,processed
NCT01927861,1,processed
NCT02189629,1,processed
NCT06003829,1,processed
NCT04976855,1,processed
NCT03769025,0,processed
NCT03029000,0,processed
NCT03259035,1,processed
NCT03073213,1,processed
NCT04190693,1,processed
NCT03236168,1,processed
NCT00891735,1,processed
NCT03635983,0,processed
NCT01290757,1,processed
NCT00311623,1,processed
NCT01177293,0,processed
NCT02404441,1,processed
NCT00605696,1,processed
NCT00072358,1,processed
NCT00115804,1,processed
NCT01248585,1,processed
NCT00364689,1,processed
NCT03152786,1,processed
NCT03615066,1,processed
NCT00447382,0,processed
NCT02383810,1,processed
NCT03447821,1,processed
NCT02124902,-1,processed
NCT01247220,1,processed
NCT00493870,0,processed
NCT04456153,0,processed
NCT04190056,1,processed
NCT02046733,1,processed
NCT00835900,1,processed
NCT03696589,1,processed
NCT02832037,0,processed
NCT00581113,1,processed
NCT02439450,1,processed
NCT03497806,1,processed
NCT01806662,1,processed
NCT00637572,1,processed
NCT00569777,1,processed
NCT01266642,1,processed
NCT01577238,1,processed
NCT00075608,1,processed
NCT02080455,1,processed
NCT00775463,0,processed
NCT01614743,1,processed
NCT05126563,0,processed
NCT05601882,1,processed
NCT01610700,0,processed
NCT02907918,0,processed
NCT03337724,0,processed
NCT03770091,0,processed
NCT01455181,1,processed
NCT00079781,1,processed
NCT02541903,1,processed
NCT03395353,-1,processed
NCT00076024,0,processed
NCT00539539,0,processed
NCT04004221,1,processed
NCT02389621,1,processed
NCT04800627,1,processed
NCT03329690,1,processed
NCT04260607,1,processed
NCT05022212,1,processed
NCT00955825,1,processed
NCT04560179,1,processed
NCT02507375,1,processed
NCT01755091,1,processed
NCT00292942,1,processed
NCT04981717,0,processed
NCT04819113,1,processed
NCT00970268,1,processed
NCT00779155,1,processed
NCT00835146,0,processed
NCT01854554,0,processed
NCT01220167,1,processed
NCT01926509,1,processed
NCT04983680,1,processed
NCT02256111,1,processed
NCT01049373,1,processed
NCT00180479,1,processed
NCT02019667,1,processed
NCT00427700,0,processed
NCT03164564,1,processed
NCT04062448,1,processed
NCT01494467,0,processed
NCT03990766,1,processed
NCT03128359,1,processed
NCT04392219,1,processed
NCT02530905,1,processed
NCT00516295,1,processed
NCT03667573,1,processed
NCT03805750,1,processed
NCT02760485,1,processed
NCT00411632,1,processed
NCT03032965,0,processed
NCT03050359,0,processed
NCT04378010,0,processed
NCT04024228,1,processed
NCT05253573,1,processed
NCT00795288,1,processed
NCT00386360,0,processed
NCT04893018,-1,processed
NCT02180672,1,processed
NCT02756364,0,processed
NCT00937560,1,processed
NCT04465760,1,processed
NCT00901901,1,processed
NCT04260191,-1,processed
NCT00326950,1,processed
NCT01736696,-1,processed
NCT00088452,1,processed
NCT04276415,-1,processed
NCT04925934,1,processed
NCT00510068,1,processed
NCT00851084,1,processed
NCT00837252,1,processed
NCT03804268,1,processed
NCT00295854,1,processed
NCT03494816,1,processed
NCT05515601,0,processed
NCT03526250,1,processed
NCT02414841,0,processed
NCT02158273,1,processed
NCT02853318,1,processed
NCT04453202,1,processed
NCT00592553,0,processed
NCT00978822,0,processed
NCT05464420,1,processed
NCT02152384,1,processed
NCT03334734,0,processed
NCT04957758,1,processed
NCT03605836,0,processed
NCT00290355,0,processed
NCT00000134,1,processed
NCT01628913,0,processed
NCT00960141,1,processed
NCT02282163,1,processed
NCT03206177,1,processed
NCT00759330,1,processed
NCT02101359,1,processed
NCT00904345,0,processed
NCT02365285,1,processed
NCT02983227,1,processed
NCT00429572,1,processed
NCT04470427,1,processed
NCT01682811,1,processed
NCT01045096,0,processed
NCT00425802,1,processed
NCT02241512,-1,processed
NCT00918736,1,processed
NCT02153983,1,processed
NCT03055767,0,processed
NCT01561495,0,processed
NCT03476239,1,processed
NCT01345539,0,processed
NCT00994643,1,processed
NCT02192970,1,processed
NCT00818454,1,processed
NCT00962039,0,processed
NCT00603304,1,processed
NCT00576251,1,processed
NCT04722601,-1,processed
NCT00924209,1,processed
NCT00620464,0,processed
NCT01341080,1,processed
NCT00179660,1,processed
NCT01978535,1,processed
NCT03419364,1,processed
NCT00829309,0,processed
NCT03245450,1,processed
NCT02061293,1,processed
NCT04201197,1,processed
NCT00773734,0,processed
NCT03523117,0,processed
NCT03175549,0,processed
NCT00942175,0,processed
NCT00847015,1,processed
NCT00830128,1,processed
NCT02626611,1,processed
NCT02532257,1,processed
NCT03098563,1,processed
NCT03745222,1,processed
NCT00012298,1,processed
NCT00935766,0,processed
NCT00916006,1,processed
NCT04379713,1,processed
NCT03169244,1,processed
NCT03751631,1,processed
NCT01794520,1,processed
NCT00499616,0,processed
NCT00799643,1,processed
NCT00819091,0,processed
NCT05007808,0,processed
NCT01206517,1,processed
NCT03002038,1,processed
NCT02993159,1,processed
NCT03057977,1,processed
NCT04768296,1,processed
NCT02672332,1,processed
NCT04889157,1,processed
NCT00320216,1,processed
NCT03168906,0,processed
NCT01066871,1,processed
NCT00397930,1,processed
NCT00006721,0,processed
NCT04246762,1,processed
NCT01352182,0,processed
NCT03871153,1,processed
NCT04641299,1,processed
NCT04019444,1,processed
NCT05132127,1,processed
NCT02609386,0,processed
NCT05975840,-1,processed
NCT04223232,1,processed
NCT04822701,0,processed
NCT03633396,0,processed
NCT00813865,1,processed
NCT04605094,0,processed
NCT02685709,1,processed
NCT03280264,1,processed
NCT04508309,1,processed
NCT00958256,1,processed
NCT04593940,0,processed
NCT01021553,0,processed
NCT01286441,1,processed
NCT01855607,0,processed
NCT04137224,1,processed
NCT04407234,1,processed
NCT00481676,1,processed
NCT04398706,-1,processed
NCT00553631,1,processed
NCT00659269,0,processed
NCT02282358,1,processed
NCT00843778,1,processed
NCT03357471,1,processed
NCT02257242,1,processed
NCT04982029,1,processed
NCT00730028,0,processed
NCT02028182,1,processed
NCT03339297,1,processed
NCT04056455,1,processed
NCT04315961,1,processed
NCT00938912,1,processed
NCT03417141,1,processed
NCT00784134,0,processed
NCT00143819,0,processed
NCT00803023,1,processed
NCT00806221,1,processed
NCT01282814,0,processed
NCT05870865,0,processed
NCT02606136,1,processed
NCT02088177,1,processed
NCT04492475,0,processed
NCT00430092,1,processed
NCT04042103,1,processed
NCT02174432,1,processed
NCT00447005,1,processed
NCT03374254,1,processed
NCT01234870,1,processed
NCT04335591,1,processed
NCT04490018,1,processed
NCT01392625,1,processed
NCT00467519,1,processed
NCT00791336,0,processed
NCT04273139,1,processed
NCT04322604,0,processed
NCT02876328,1,processed
NCT00176254,1,processed
NCT00691054,1,processed
NCT02421172,1,processed
NCT04089904,1,processed
NCT03075410,-1,processed
NCT04605978,1,processed
NCT00710021,0,processed
NCT03656783,1,processed
NCT06048705,1,processed
NCT01175980,1,processed
NCT01174368,1,processed
NCT02322866,0,processed
NCT00158756,1,processed
NCT03444870,0,processed
NCT00825812,1,processed
NCT00676195,1,processed
NCT04225923,1,processed
NCT03131206,0,processed
NCT05019729,1,processed
NCT03169881,0,processed
NCT02633501,0,processed
NCT05075408,0,processed
NCT00598559,1,processed
NCT03176277,0,processed
NCT00152971,1,processed
NCT00199875,1,processed
NCT00968526,1,processed
NCT01092559,1,processed
NCT03694275,1,processed
NCT01653509,0,processed
NCT03722173,1,processed
NCT03187262,1,processed
NCT03041636,1,processed
NCT04570657,0,processed
NCT00874237,1,processed
NCT03409276,1,processed
NCT02522715,1,processed
NCT03954743,1,processed
NCT01875874,1,processed
NCT01229891,1,processed
NCT00800176,1,processed
NCT01667406,1,processed
NCT03691974,0,processed
NCT00919035,1,processed
NCT01482767,1,processed
NCT01309646,1,processed
NCT04665050,1,processed
NCT00620126,1,processed
NCT00079040,1,processed
NCT01055184,1,processed
NCT00958893,0,processed
NCT04987944,0,processed
NCT03909295,0,processed
NCT04406649,1,processed
NCT00878644,0,processed
NCT03029104,1,processed
NCT01661881,1,processed
NCT03480802,1,processed
NCT01000961,1,processed
NCT01580592,1,processed
NCT00455741,0,processed
NCT01989598,1,processed
NCT00001322,1,processed
NCT04826484,0,processed
NCT01616953,1,processed
NCT01843803,1,processed
NCT01327651,1,processed
NCT02584634,0,processed
NCT04497948,0,processed
NCT04206605,1,processed
NCT01890434,1,processed
NCT03070184,1,processed
NCT00457639,0,processed
NCT00624923,1,processed
NCT03283761,1,processed
NCT03615924,0,processed
NCT02716038,1,processed
NCT03220854,1,processed
NCT04404361,0,processed
NCT00699608,0,processed
NCT00781859,1,processed
NCT02083107,1,processed
NCT00804973,0,processed
NCT03259074,0,processed
NCT02296931,1,processed
NCT02810392,1,processed
NCT00926263,1,processed
NCT00209560,1,processed
NCT02629419,1,processed
NCT04802837,1,processed
NCT04853992,0,processed
NCT02655692,1,processed
NCT04262817,0,processed
NCT03926169,0,processed
NCT00176891,1,processed
NCT03461952,1,processed
NCT01748162,1,processed
NCT02312245,1,processed
NCT03824236,1,processed
NCT00529217,1,processed
NCT02422498,1,processed
NCT03303105,1,processed
NCT03861780,1,processed
NCT02929667,1,processed
NCT03298984,1,processed
NCT04405570,0,processed
NCT04481035,1,processed
NCT03131713,1,processed
NCT02485717,1,processed
NCT00927472,1,processed
NCT00738361,1,processed
NCT00810199,0,processed
NCT00451217,1,processed
NCT05751629,1,processed
NCT03173560,0,processed
NCT02913131,1,processed
NCT01192139,1,processed
NCT00828308,1,processed
NCT00223236,0,processed
NCT04263142,0,processed
NCT03657043,1,processed
NCT02396147,1,processed
NCT00831129,1,processed
NCT03131154,0,processed
NCT02359903,1,processed
NCT03954041,0,processed
NCT00769483,1,processed
NCT01037413,1,processed
NCT03367403,1,processed
NCT03331263,1,processed
NCT04140227,1,processed
NCT02685267,0,processed
NCT03206788,0,processed
NCT03778931,1,processed
NCT00309946,1,processed
NCT01333956,1,processed
NCT00885170,1,processed
NCT01014689,1,processed
NCT03713086,1,processed
NCT02163226,0,processed
NCT02152982,0,processed
NCT02198794,0,processed
NCT04691115,1,processed
NCT03152929,1,processed
NCT04231331,1,processed
NCT03383614,1,processed
NCT02656303,-1,processed
NCT03899259,1,processed
NCT03619213,1,processed
NCT00486824,1,processed
NCT04488003,0,processed
NCT01132820,1,processed
NCT01482065,1,processed
NCT02572609,1,processed
NCT01970345,1,processed
NCT02595398,1,processed
NCT01344538,1,processed
NCT00953524,1,processed
NCT01325181,1,processed
NCT00160251,1,processed
NCT04303572,0,processed
NCT01673347,1,processed
NCT00910845,1,processed
NCT03949673,0,processed
NCT00937235,1,processed
NCT00900146,1,processed
NCT04176250,1,processed
NCT00227760,1,processed
NCT03061097,1,processed
NCT01355796,1,processed
NCT00835185,1,processed
NCT00218023,1,processed
NCT03277274,0,processed
NCT00904943,0,processed
NCT02227992,1,processed
NCT03626415,1,processed
NCT04450394,0,processed
NCT00292981,1,processed
NCT02806544,1,processed
NCT03248167,1,processed
NCT02570321,1,processed
NCT03784300,1,processed
NCT02081638,1,processed
NCT03276936,1,processed
NCT03035760,1,processed
NCT00978731,1,processed
NCT00635830,1,processed
NCT03713593,0,processed
NCT00911612,0,processed
NCT04250337,1,processed
NCT03116698,1,processed
NCT05523089,1,processed
NCT00908960,0,processed
NCT01424514,1,processed
NCT03712228,1,processed
NCT01090323,1,processed
NCT01207687,1,processed
NCT00887458,1,processed
NCT02609607,0,processed
NCT03776539,1,processed
NCT03246529,1,processed
NCT00984815,1,processed
NCT02176161,1,processed
NCT02446171,0,processed
NCT03495817,1,processed
NCT03633617,0,processed
NCT00308711,0,processed
NCT03930615,1,processed
NCT02041520,1,processed
NCT03739528,1,processed
NCT04102111,0,processed
NCT05340504,1,processed
NCT02225106,1,processed
NCT00575328,0,processed
NCT04858425,0,processed
NCT03927703,1,processed
NCT03223350,1,processed
NCT00590954,1,processed
NCT00518531,1,processed
NCT01036594,1,processed
NCT01006122,0,processed
NCT00392860,1,processed
NCT03509883,1,processed
NCT02059239,1,processed
NCT01591317,1,processed
NCT04696146,1,processed
NCT02105766,1,processed
NCT00804908,1,processed
NCT02748213,0,processed
NCT03900923,1,processed
NCT00808028,1,processed
NCT01346293,1,processed
NCT00276016,0,processed
NCT05296629,1,processed
NCT03924986,1,processed
NCT00512096,1,processed
NCT00853580,0,processed
NCT04321395,1,processed
NCT05111145,1,processed
NCT04681729,0,processed
NCT00772109,1,processed
NCT01673828,1,processed
NCT04421404,1,processed
NCT03043365,1,processed
NCT03382639,0,processed
NCT02921386,1,processed
NCT01867424,0,processed
NCT04874233,1,processed
NCT03568539,1,processed
NCT03414983,0,processed
NCT00747617,1,processed
NCT00129402,0,processed
NCT02091141,1,processed
NCT00498355,1,processed
NCT02861300,1,processed
NCT03956355,1,processed
NCT04762875,0,processed
NCT04575584,0,processed
NCT03428100,0,processed
NCT02222155,1,processed
NCT03870555,1,processed
NCT00853996,1,processed
NCT02346526,1,processed
NCT00319696,1,processed
NCT01879085,1,processed
NCT00850343,1,processed
NCT03973918,1,processed
NCT02995330,1,processed
NCT03599193,1,processed
NCT00684554,1,processed
NCT03773107,1,processed
NCT04880161,1,processed
NCT03144687,1,processed
NCT00224770,0,processed
NCT04305275,1,processed
NCT01537666,1,processed
NCT01414634,1,processed
NCT03342937,1,processed
NCT04245709,1,processed
NCT02623829,1,processed
NCT00949650,1,processed
NCT01522937,1,processed
NCT05459688,1,processed
NCT00769600,1,processed
NCT02513199,1,processed
NCT03119701,0,processed
NCT04969276,1,processed
NCT02161562,1,processed
NCT00983515,1,processed
NCT00856297,1,processed
NCT01141374,0,processed
NCT00851552,1,processed
NCT00152009,1,processed
NCT03589469,1,processed
NCT00608972,1,processed
NCT00338962,1,processed
NCT04776135,0,processed
NCT01197911,1,processed
NCT04970407,0,processed
NCT00598871,1,processed
NCT02748356,1,processed
NCT04907214,1,processed
NCT00961402,1,processed
NCT00981656,1,processed
NCT00819052,1,processed
NCT00753896,1,processed
NCT03770455,1,processed
NCT01520727,1,processed
NCT02007252,0,processed
NCT03340727,0,processed
NCT00439335,1,processed
NCT03461211,1,processed
NCT03766581,1,processed
NCT04780061,0,processed
NCT02801669,1,processed
NCT02348216,1,processed
NCT00085098,1,processed
NCT05130970,1,processed
NCT00762762,1,processed
NCT03841526,0,processed
NCT04622774,1,processed
NCT03394885,1,processed
NCT04320615,0,processed
NCT00801931,1,processed
NCT03613649,1,processed
NCT00851786,1,processed
NCT04167553,1,processed
NCT04445987,1,processed
NCT03113422,1,processed
NCT03123094,1,processed
NCT01247922,0,processed
NCT03318159,1,processed
NCT01561378,1,processed
NCT03093246,1,processed
NCT01370460,1,processed
NCT00477165,0,processed
NCT00754650,1,processed
NCT03938337,0,processed
NCT02770807,0,processed
NCT02923180,1,processed
NCT03709576,-1,processed
NCT00860171,-1,processed
NCT00736996,1,processed
NCT00114517,1,processed
NCT02367105,0,processed
NCT04300309,1,processed
NCT01130519,1,processed
NCT04170296,1,processed
NCT00048048,1,processed
NCT04364048,0,processed
NCT01979133,0,processed
NCT02034162,1,processed
NCT05030311,0,processed
NCT03504423,1,processed
NCT04475432,1,processed
NCT04186403,1,processed
NCT04971187,1,processed
NCT02367040,1,processed
NCT04516291,0,processed
NCT01581593,1,processed
NCT01843205,1,processed
NCT00692341,1,processed
NCT04855240,0,processed
NCT01202578,1,processed
NCT04129216,1,processed
NCT01281202,1,processed
NCT03938272,0,processed
NCT00755807,1,processed
NCT00862459,0,processed
NCT01253577,1,processed
NCT00378014,1,processed
NCT03981419,1,processed
NCT04335552,0,processed
NCT02234310,1,processed
NCT03736720,1,processed
NCT01711658,0,processed
NCT04351243,0,processed
NCT02443324,1,processed
NCT00879645,1,processed
NCT06076694,1,processed
NCT04432506,1,processed
NCT00301834,1,processed
NCT05216952,1,processed
NCT02452866,1,processed
NCT01253824,1,processed
NCT04225260,1,processed
NCT01182181,0,processed
NCT03470545,1,processed
NCT04515147,1,processed
NCT04785326,1,processed
NCT05241470,0,processed
NCT00905606,0,processed
NCT03795116,1,processed
NCT03707587,1,processed
NCT00816348,1,processed
NCT00555399,-1,processed
NCT04683939,1,processed
NCT00923364,1,processed
NCT03502148,1,processed
NCT00233324,1,processed
NCT04155567,1,processed
NCT00176917,1,processed
NCT04812548,0,processed
NCT03018730,1,processed
NCT03499249,1,processed
NCT01732211,1,processed
NCT03541603,1,processed
NCT00369486,0,processed
NCT02761980,0,processed
NCT00912340,1,processed
NCT01063075,1,processed
NCT00177255,1,processed
NCT03566823,1,processed
NCT03891901,1,processed
NCT00115869,1,processed
NCT01354353,1,processed
NCT00798707,0,processed
NCT03990571,1,processed
NCT02271425,1,processed
NCT01733953,1,processed
NCT02639065,1,processed
NCT03312738,1,processed
NCT00920231,1,processed
NCT00797108,1,processed
NCT03092791,1,processed
NCT01795937,1,processed
NCT05288660,1,processed
NCT01302860,1,processed
NCT03812328,1,processed
NCT00096122,1,processed
NCT00260195,1,processed
NCT02402452,1,processed
NCT03836677,0,processed
NCT03918447,0,processed
NCT04667104,1,processed
NCT01995578,1,processed
NCT01028027,1,processed
NCT00142818,0,processed
NCT00633399,1,processed
NCT04051996,1,processed
NCT04431453,1,processed
NCT00646763,1,processed
NCT04517253,0,processed
NCT03843632,1,processed
NCT03465878,0,processed
NCT04842643,1,processed
NCT03759041,0,processed
NCT04067518,1,processed
NCT01526889,1,processed
NCT00584805,1,processed
NCT02414139,1,processed
NCT00396032,1,processed
NCT00938314,0,processed
NCT01585246,1,processed
NCT03359785,0,processed
NCT02724020,0,processed
NCT03943550,0,processed
NCT00765674,1,processed
NCT00735969,1,processed
NCT00807365,1,processed
NCT02440334,1,processed
NCT00167310,1,processed
NCT00272844,1,processed
NCT02337062,1,processed
NCT05473234,1,processed
NCT01813227,1,processed
NCT02124083,1,processed
NCT03716050,1,processed
NCT03811912,1,processed
NCT00761267,1,processed
NCT03007979,1,processed
NCT00683696,1,processed
NCT02081950,0,processed
NCT00468910,0,processed
NCT02673333,1,processed
NCT02989714,1,processed
NCT03905330,0,processed
NCT00843492,1,processed
NCT03570918,1,processed
NCT02046174,1,processed
NCT03394755,1,processed
NCT00176852,1,processed
NCT01250834,1,processed
NCT02741570,0,processed
NCT03627195,1,processed
NCT00920374,1,processed
NCT01643876,1,processed
NCT00578721,1,processed
NCT01372774,0,processed
NCT03301051,1,processed
NCT01292642,1,processed
NCT05822440,1,processed
NCT03988907,1,processed
NCT00834405,1,processed
NCT01156389,1,processed
NCT00137631,0,processed
NCT02093351,0,processed
NCT04770389,0,processed
NCT01798186,1,processed
NCT05325853,1,processed
NCT05342597,1,processed
NCT00880763,1,processed
NCT04377672,1,processed
NCT03150056,0,processed
NCT01378416,1,processed
NCT00421343,1,processed
NCT03152591,0,processed
